cbsa_id,cbsa_name,cbsa_dvmt,ldv_regs,miles_per_car
48300,"Wenatchee, WA",3101926.9711559396,115020.0,26.968587820865412
48540,"Wheeling, WV-OH",4021720.9881523577,124974.0,32.18046144119863
48620,"Wichita, KS",18396394.436211366,577800.0,31.83868888233189
48660,"Wichita Falls, TX",4245601.305640139,114093.0,37.211759754236795
48700,"Williamsport, PA",2757993.4168834724,114261.0,24.137662167174035
48900,"Wilmington, NC",8780352.823985426,222598.0,39.444886405023524
49020,"Winchester, VA-WV",4266560.738340848,130451.0,32.70623251903663
49180,"Winston-Salem, NC",22890893.147881676,580326.0,39.44488640502351
49340,"Worcester, MA-CT",26016922.038780343,765318.0,33.99491719622476
49420,"Yakima, WA",5916018.204499782,219367.0,26.96858782086541
49620,"York-Hanover, PA",11196930.450784357,463878.0,24.137662167174035
49660,"Youngstown-Warren-Boardman, OH-PA",14532710.860406414,502699.0,28.90936894723565
49700,"Yuba City, CA",4340014.635264092,137726.0,31.51194861728426
49740,"Yuma, AZ",6726902.359686243,199633.0,33.69634459075525
